individualID	populationID	populationName	location	geographicRegion	fromHGDP-CEPH-dataSet[RosenbergEtAl2005]?	fromNativeAmerican-dataSet[WangEtAl2007]?	fromLatino-dataSet[WangEtAl2008]?	fromJewish-dataSet[KopelmanEtAl2009]?	fromAsianIndian-dataSet[RosenbergEtAl2006]?	fromChhaGaamPatel-dataSet[PembertonEtAl2012]?	fromPacificIslander-dataSet[FriedlaenderEtAl2008]?	fromAfrican-dataSet[TishkoffEtAl2009]?	fromChimpanzee-dataSet[BecquetEtAl2007]?	inMS5795	inMS5547	inMS5435	inMS5592	inMS5362	inMS5255	inMS5879	inMS5631	inMS5519	inMS5676	inMS5446	inMS5339
22031	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22051	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
22063	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22081	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22103	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22142	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22151	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22161	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22171	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22181	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22191	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
22201	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22211	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22221	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
22231	1022	Tolai-Kabakada	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23001	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23011	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23021	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23031	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23041	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23051	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23061	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23071	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23081	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23091	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23101	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23111	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23121	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23131	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
23142	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23143	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
23163	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23171	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23181	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23191	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23201	1023	Tolai-Vunairoto	NewBritain	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27001	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27011	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27021	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27031	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27041	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27051	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27061	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27071	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27081	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
27091	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27101	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27111	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27121	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27131	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27141	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27151	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27161	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27171	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27181	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
27191	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27201	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
27211	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27221	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27231	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27241	1024	Mussau	Mussau	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25001	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
25011	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25021	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25033	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25041	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25051	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25063	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25071	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25081	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25091	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25101	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25114	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25121	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
25131	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25141	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25151	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25164	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25171	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25181	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
25191	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25201	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25211	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25221	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25231	1025	Lavongai-North	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26001	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26011	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26021	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26031	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26041	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26061	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26071	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26081	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26091	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
26101	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26111	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26121	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26131	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26141	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
26154	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26171	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
26181	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26191	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26201	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26211	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
26221	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
26231	1026	Lavongai-South	NewHanover	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
33003	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33011	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33021	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33041	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33051	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33061	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33071	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33081	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
33101	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33113	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33121	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33133	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33143	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33151	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33161	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33171	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33181	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33191	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33201	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33211	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33221	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33231	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33241	1027	Tigak	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31003	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31011	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31021	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31031	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
31041	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31051	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31061	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31071	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
31081	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31091	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31101	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
31111	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31121	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31134	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31144	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
31151	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31161	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
31173	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31181	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31193	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31201	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31211	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
31231	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31241	1028	Nalik	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32001	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32011	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32031	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32041	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32051	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32061	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
32071	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32081	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32091	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
32101	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32111	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32121	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32131	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32143	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32151	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32171	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
32181	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
32191	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32201	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32211	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32223	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32231	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
32241	1029	Notsi	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28001	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28011	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28021	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
28031	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28043	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28051	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28064	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28073	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28081	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
28091	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
28101	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
28111	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28121	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28131	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28141	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28151	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28161	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28171	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
28181	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28191	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28201	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
28211	1030	Kuot-Kabil	NewIreland	OCEANIA	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
